Filename,Filename Number,Author,Date,Month,Year,Author Color
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,6,Daniel Kutik,2019-11-16T02:34:24Z,11,2019,5
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,1,Matthew Rollings,2019-03-14T12:24:58Z,03,2019,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Matthew Rollings,2019-03-14T12:24:58Z,03,2019,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2019-03-14T12:24:58Z,03,2019,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,0,Matthew Rollings,2019-03-14T12:24:58Z,03,2019,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,5,Matthew Rollings,2019-03-14T12:24:58Z,03,2019,0
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,6,Matthew Rollings,2019-03-14T12:24:58Z,03,2019,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2018-06-14T15:53:38Z,06,2018,0
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,6,Matthew Rollings,2018-06-14T15:53:38Z,06,2018,0
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,6,Matthew Rollings,2018-05-11T13:16:33Z,05,2018,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2018-05-11T12:00:38Z,05,2018,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2018-05-11T12:00:38Z,05,2018,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Matthew Rollings,2018-05-11T11:04:52Z,05,2018,0
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,6,Matthew Rollings,2018-05-11T11:04:52Z,05,2018,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2018-05-11T11:04:28Z,05,2018,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2018-05-11T10:59:44Z,05,2018,0
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,1,Matthew Rollings,2018-03-20T17:57:33Z,03,2018,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Matthew Rollings,2018-03-20T17:57:33Z,03,2018,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2018-03-20T17:57:33Z,03,2018,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,altvnv,2018-03-16T16:49:07Z,03,2018,7
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,1,altvnv,2018-03-16T16:42:19Z,03,2018,7
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,altvnv,2018-03-16T16:42:19Z,03,2018,7
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,altvnv,2018-03-16T16:42:19Z,03,2018,7
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,altvnv,2018-03-16T12:14:23Z,03,2018,7
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,altvnv,2018-03-16T12:02:21Z,03,2018,7
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,altvnv,2018-03-16T11:36:53Z,03,2018,7
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,matthew,2017-10-31T18:57:32Z,10,2017,8
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,6,matthew,2017-10-31T18:57:32Z,10,2017,8
